x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
466128,145458,110043,388464,148219,101586
466128,145458,140043,387518,148596,134135
466128,145458,170043,388003,145247,164442
466128,145458,200043,386520,142064,196383
466128,145458,230043,387984,140163,224815
466128,145458,260043,387873,137223,253272
466128,175458,50043,385305,178384,38866
466128,175458,80043,383920,179584,70635
466128,175458,110043,384204,180229,99533
466128,175458,140043,386120,179927,133356
466128,175458,170043,387223,176696,165248
466128,175458,200043,389036,172603,198471
466128,175458,230043,389368,171740,228036
466128,205458,80043,382736,211778,71333
466128,205458,110043,384321,211608,102561
466128,205458,140043,387118,208128,137529
466128,205458,170043,387171,205644,170347
466128,205458,200043,389184,200299,201308
466128,235458,80043,380311,239832,72894
466128,235458,110043,385281,238823,104935
466128,235458,140043,388450,235996,139364
436128,85458,80043,393569,83562,73392
436128,85458,110043,382500,87922,101685
436128,85458,140043,367732,93591,129265
436128,85458,170043,364935,85617,161464
436128,85458,200043,365518,80141,193755
436128,115458,80043,373996,118740,69164
436128,115458,110043,365588,121811,97652
436128,115458,140043,362063,123670,130134
436128,115458,170043,361152,113773,164165
436128,115458,200043,359818,107245,196126
436128,115458,230043,358561,100502,226525
436128,115458,260043,355873,97221,254322
436128,145458,80043,361521,150054,67575
436128,145458,110043,359432,151068,99252
436128,145458,140043,359822,151091,130537
436128,145458,170043,359400,144380,163548
436128,145458,200043,359379,139600,195155
436128,145458,230043,359273,136330,222765
436128,145458,260043,358752,132350,251089
436128,175458,80043,355244,181555,69159
436128,175458,110043,357196,181531,102188
436128,175458,140043,359178,180461,135932
436128,175458,170043,358265,175419,167893
436128,175458,200043,359930,171945,198148
436128,175458,230043,361109,169732,225242
436128,205458,80043,352927,211216,70322
436128,205458,110043,357630,211125,105686
436128,205458,140043,358965,207685,141397
436128,205458,170043,358611,203674,173148
436128,205458,200043,360716,200347,201445
436128,235458,110043,357662,237904,109283
406128,55458,140043,351758,61722,126934
406128,85458,110043,345247,93236,91981
406128,85458,140043,336987,97103,124887
406128,85458,170043,334489,82989,158396
406128,85458,200043,335419,74255,194485
406128,115458,110043,336588,124286,91601
406128,115458,140043,334423,125411,125633
406128,115458,170043,332594,112241,160285
406128,115458,200043,331191,103665,194544
406128,115458,230043,330136,98250,225014
406128,115458,260043,327083,92740,254712
406128,145458,80043,330179,155937,66732
406128,145458,110043,331183,155644,98171
406128,145458,140043,333161,152269,128159
406128,145458,170043,332529,144359,160662
406128,145458,200043,331609,138976,191562
406128,145458,230043,330540,135275,218685
406128,145458,260043,328852,130284,247177
406128,175458,80043,323016,187266,67136
406128,175458,110043,329458,185952,103025
406128,175458,140043,331328,181100,137393
406128,175458,170043,328571,175551,167737
406128,175458,200043,329697,172121,195541
406128,175458,230043,331514,168021,220427
406128,205458,80043,320282,212644,68242
406128,205458,110043,329522,211856,110588
406128,205458,140043,331133,207540,148467
406128,205458,170043,329659,202846,177069
406128,235458,80043,319146,235971,76909
376128,85458,110043,314637,94637,86782
376128,85458,140043,309417,96856,122532
376128,85458,170043,308817,81815,156608
376128,115458,110043,310745,126224,90800
376128,115458,140043,305738,125100,123071
376128,115458,170043,305729,112087,156601
376128,115458,200043,300876,103315,191619
376128,115458,230043,300395,102634,219159
376128,145458,80043,298080,163231,68966
376128,145458,110043,302318,160490,98698
376128,145458,140043,303373,154671,128392
376128,145458,170043,302767,146465,158500
376128,145458,200043,299703,141170,190431
376128,145458,230043,299874,138133,216536
376128,175458,80043,291643,190400,65111
376128,175458,110043,300732,186413,106649
376128,175458,140043,300077,181332,143791
376128,175458,170043,300295,179222,173257
376128,175458,200043,302198,174827,199777
376128,205458,80043,290634,210741,71833
376128,205458,110043,300914,210713,117310
376128,205458,140043,299818,205796,156375
376128,205458,170043,300539,202214,182821
376128,235458,80043,290041,234289,86974
376128,235458,110043,298232,236272,124862
346128,85458,110043,282122,101564,88658
346128,85458,140043,281039,98542,121409
346128,85458,170043,284732,81579,155058
346128,85458,200043,280205,72106,189590
346128,115458,80043,274117,132937,64614
346128,115458,110043,274384,134552,93142
346128,115458,140043,272389,129986,125782
346128,115458,170043,277561,116057,154839
346128,115458,200043,276261,107974,189131
346128,115458,230043,275504,106257,216225
346128,145458,80043,268355,163932,66774
346128,145458,110043,270691,161783,100962
346128,145458,140043,271307,155598,138324
346128,145458,170043,275019,150342,167749
346128,145458,200043,271717,150405,195094
346128,175458,80043,265221,188697,68847
346128,175458,110043,270666,185799,113383
346128,175458,140043,269769,179942,153027
346128,175458,170043,271887,180804,182738
346128,205458,50043,255249,213100,46093
346128,205458,80043,264477,209830,82373
346128,205458,110043,270272,212148,124665
346128,205458,140043,269306,204490,165721
346128,205458,170043,272537,202044,190453
346128,235458,50043,253069,233886,60825
346128,235458,80043,262740,236111,93918
346128,235458,110043,267954,238706,132768
316128,85458,110043,247252,106840,91295
316128,85458,140043,252825,96507,126657
316128,85458,170043,256676,79978,158646
316128,85458,200043,253340,73112,191039
316128,115458,50043,236852,132421,35808
316128,115458,80043,240568,134592,65256
316128,115458,110043,242190,136522,97424
316128,115458,140043,244299,126911,136645
316128,115458,170043,250757,115061,166052
316128,115458,200043,252200,112705,195110
316128,145458,50043,231889,161033,35180
316128,145458,80043,237871,162561,68363
316128,145458,110043,241381,161314,107600
316128,145458,140043,243377,153711,147657
316128,145458,170043,247680,151571,176232
316128,145458,200043,245108,150808,203073
316128,175458,50043,232249,186092,34661
316128,175458,80043,236883,186396,77549
316128,175458,110043,240078,187030,122976
316128,175458,140043,238325,181861,164166
316128,175458,170043,243028,177903,189936
316128,205458,50043,232112,211642,53944
316128,205458,80043,238163,211051,90270
316128,205458,110043,237827,212259,136847
316128,205458,140043,237485,206781,173650
316128,205458,170043,241998,201066,197339
316128,235458,50043,230354,234960,66673
316128,235458,80043,236606,239230,100246
316128,235458,110043,237740,239370,141105
286128,55458,140043,223513,62423,127056
286128,85458,80043,212221,103544,64477
286128,85458,110043,215153,104801,96765
286128,85458,140043,219486,92733,134950
286128,85458,170043,222673,79964,164990
286128,115458,50043,203654,134113,40923
286128,115458,80043,207547,135488,72101
286128,115458,110043,210763,136774,105722
286128,115458,140043,215403,125282,143637
286128,115458,170043,221864,116914,171550
286128,115458,200043,221908,115611,197329
286128,145458,50043,202466,161343,39251
286128,145458,80043,208006,162606,77594
286128,145458,110043,213765,162292,117322
286128,145458,140043,211838,158174,158983
286128,145458,170043,213656,152034,182959
286128,175458,20043,200193,183935,12542
286128,175458,50043,205458,186540,43602
286128,175458,80043,211289,187462,86607
286128,175458,110043,210867,191027,132817
286128,175458,140043,204408,186654,171830
286128,175458,170043,208030,176422,193080
286128,205458,20043,199480,211330,22457
286128,205458,50043,207010,210964,59198
286128,205458,80043,211765,214784,97765
286128,205458,110043,206811,215728,141110
286128,235458,50043,205935,235762,70528
286128,235458,80043,208147,241276,104268
256128,85458,50043,178957,103466,41087
256128,85458,80043,181737,102722,69705
256128,85458,110043,185288,102553,102878
256128,85458,140043,187450,93168,138795
256128,85458,170043,188725,81931,166679
