x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
48867.74541751527,378073.8685,111194.5205479452,93530.25458248473,378073.8685,111194.5205479452
50172.81873727086,342931.4485,97731.50684931506,92225.18126272914,342931.4485,97731.50684931506
51477.89205702646,448651.562,124657.53424657533,90920.10794297354,448651.562,124657.53424657533
52927.973523421584,230768.558,108701.3698630137,89470.02647657841,230768.558,108701.3698630137
54233.04684317719,496386.68249999994,119671.23287671233,88164.95315682281,496386.68249999994,119671.23287671233
55683.12830957229,236625.62800000003,102219.1780821918,86714.87169042771,236625.62800000003,102219.1780821918
57133.20977596741,128855.54,159063.01369863012,85264.7902240326,128855.54,159063.01369863012
58583.291242362524,107770.088,47369.86301369863,83814.70875763748,107770.088,47369.86301369863
60033.37270875763,65599.184,34405.479452054795,82364.62729124236,65599.184,34405.479452054795
61483.45417515274,21671.158999999996,117178.08219178082,80914.54582484726,21671.158999999996,117178.08219178082
62788.52749490835,209975.95949999997,107704.1095890411,79609.47250509166,209975.95949999997,107704.1095890411
64093.60081466394,349959.9325,101720.54794520549,78304.39918533605,349959.9325,101720.54794520549
65398.674134419554,298417.7165,102717.80821917808,76999.32586558044,298417.7165,102717.80821917808
66703.74745417514,87856.05,132635.61643835614,75694.25254582486,87856.05,132635.61643835614
67863.81262729123,131784.075,118673.97260273973,74534.18737270877,131784.075,118673.97260273973
69023.87780040732,95763.09449999999,121665.75342465754,73374.12219959268,95763.09449999999,121665.75342465754
70183.94297352342,184204.8515,112191.7808219178,72214.05702647658,184204.8515,112191.7808219178
0.0,15228.381999999998,164547.94520547945,142398.0,15228.381999999998,164547.94520547945
3190.179226069246,74091.93549999999,120169.86301369863,139207.82077393075,74091.93549999999,120169.86301369863
5800.3258655804475,24599.694,113189.04109589041,136597.67413441956,24599.694,113189.04109589041
7975.4480651731155,100155.897,52854.79452054795,134422.5519348269,100155.897,52854.79452054795
10005.56211812627,125341.298,65320.54794520548,132392.43788187372,125341.298,65320.54794520548
12035.676171079429,29871.057,123161.64383561644,130362.32382892058,29871.057,123161.64383561644
13920.782077393073,16106.9425,78783.56164383561,128477.21792260693,16106.9425,78783.56164383561
15660.879837067208,123877.0305,66317.80821917807,126737.12016293278,123877.0305,66317.80821917807
17545.985743380854,88148.90349999999,110695.8904109589,124852.01425661915,88148.90349999999,110695.8904109589
19286.08350305499,141448.24049999999,53852.05479452055,123111.916496945,141448.24049999999,53852.05479452055
21171.18940936863,31628.178,59835.61643835616,121226.81059063137,31628.178,59835.61643835616
22911.287169042767,15814.089,65819.17808219178,119486.71283095723,15814.089,65819.17808219178
24506.376782077394,127098.419,60832.87671232877,117891.6232179226,127098.419,60832.87671232877
26246.474541751526,114505.71849999999,48865.75342465753,116151.52545824848,114505.71849999999,48865.75342465753
27986.572301425662,123584.17699999998,102717.80821917808,114411.42769857433,123584.17699999998,102717.80821917808
29871.678207739304,9078.4585,127150.68493150684,112526.3217922607,9078.4585,127150.68493150684
31611.77596741344,50663.6555,147095.8904109589,110786.22403258656,50663.6555,147095.8904109589
33351.87372708757,72920.52149999999,55347.94520547945,109046.12627291243,72920.52149999999,55347.94520547945
35091.97148676171,142619.6545,70805.4794520548,107306.0285132383,142619.6545,70805.4794520548
36832.06924643584,99277.33649999999,133134.24657534246,105565.93075356416,99277.33649999999,133134.24657534246
37992.134419551934,307203.32149999996,157567.12328767122,104405.86558044807,307203.32149999996,157567.12328767122
39297.20773930753,91077.4385,18449.31506849315,103100.79226069247,91077.4385,18449.31506849315
40457.27291242362,148183.87099999998,61331.50684931507,101940.72708757638,148183.87099999998,61331.50684931507
41617.338085539704,236625.62800000003,124657.53424657533,100780.6619144603,236625.62800000003,124657.53424657533
42777.4032586558,299589.13049999997,112690.4109589041,99620.5967413442,299589.13049999997,112690.4109589041
43937.468431771886,470029.86750000005,130641.09589041096,98460.53156822812,470029.86750000005,130641.09589041096
45097.533604887976,271768.048,143605.4794520548,97300.46639511202,271768.048,143605.4794520548
46257.59877800407,159019.4505,139616.4383561644,96140.40122199594,159019.4505,139616.4383561644
47417.663951120165,23135.4265,126652.05479452055,94980.33604887984,23135.4265,126652.05479452055
48432.720977596735,142912.50799999997,93742.46575342465,93965.27902240327,142912.50799999997,93742.46575342465
49447.77800407331,391545.1295,130641.09589041096,92950.2219959267,391545.1295,130641.09589041096
50607.8431771894,132369.78199999998,76290.4109589041,91790.15682281059,132369.78199999998,76290.4109589041
51622.90020366599,345567.13,171030.13698630137,90775.09979633402,345567.13,171030.13698630137
52782.96537678207,140276.8265,153578.08219178082,89615.03462321793,140276.8265,153578.08219178082
53943.03054989816,16985.503,96734.24657534246,88454.96945010184,16985.503,96734.24657534246
54958.087576374746,350545.63949999993,137621.91780821918,87439.91242362525,350545.63949999993,137621.91780821918
56118.15274949082,354938.442,109698.63013698629,86279.84725050918,354938.442,109698.63013698629
57278.21792260692,422294.747,127150.68493150684,85119.78207739309,422294.747,127150.68493150684
58583.291242362524,141448.24049999999,116679.45205479453,83814.70875763748,141448.24049999999,116679.45205479453
59743.35641547861,337074.37849999993,144602.73972602742,82654.6435845214,337074.37849999993,144602.73972602742
61048.42973523421,108941.502,84767.12328767125,81349.57026476579,108941.502,84767.12328767125
62208.49490835031,387445.1805,107704.1095890411,80189.50509164968,387445.1805,107704.1095890411
63513.568228105905,249511.18200000003,149090.4109589041,78884.4317718941,249511.18200000003,149090.4109589041
64818.6415478615,199140.37999999998,107205.47945205479,77579.35845213849,199140.37999999998,107205.47945205479
