x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
793686,255853,202007,792455,273838,170813
793686,255853,222007,797015,275454,184388
793686,255853,242007,799042,276126,205356
793686,255853,262007,808187,277288,222323
793686,275853,162007,795694,293060,125034
793686,275853,182007,789545,290914,154820
793686,275853,202007,791305,290192,172608
793686,275853,222007,793898,292176,186164
793686,275853,242007,798642,293301,203558
793686,275853,262007,800979,293411,222019
793686,295853,162007,794293,311009,127671
793686,295853,182007,792996,310350,151485
793686,295853,202007,791123,308161,171057
793686,295853,222007,793703,309080,187460
793686,295853,242007,796435,310318,203314
793686,295853,262007,800759,313216,220032
793686,315853,162007,795929,331130,125097
793686,315853,182007,795356,329989,147394
793686,315853,202007,795583,329902,167150
793686,315853,222007,796465,329538,183928
793686,315853,242007,799987,332239,202903
793686,315853,262007,801860,332212,221672
793686,335853,182007,796970,350870,142733
793686,335853,202007,798420,352727,162014
793686,335853,222007,801997,354527,182267
793686,335853,242007,804068,355039,204294
793686,355853,222007,801869,376593,178787
773686,155853,182007,783750,178162,140629
773686,155853,202007,785215,178546,159897
773686,155853,222007,789617,177097,175710
773686,175853,182007,777961,198746,145226
773686,175853,202007,777927,199882,168248
773686,175853,222007,785161,196426,181348
773686,175853,242007,790739,193340,197377
773686,195853,162007,777974,216128,123765
773686,195853,182007,774281,219311,150986
773686,195853,202007,776395,218922,170373
773686,195853,222007,780425,217313,188062
773686,195853,242007,786928,214644,202292
773686,215853,162007,776589,235220,123825
773686,215853,182007,775715,236088,145104
773686,215853,202007,777461,236472,165244
773686,215853,222007,781270,236143,184064
773686,215853,242007,787746,235152,204568
773686,235853,142007,777648,254083,102139
773686,235853,162007,775772,254260,123835
773686,235853,182007,775477,253049,143397
773686,235853,202007,776735,253976,162048
773686,235853,222007,781624,254834,181249
773686,235853,242007,784456,254852,206141
773686,235853,262007,801552,255007,228010
773686,255853,142007,776128,272942,105484
773686,255853,162007,776363,272950,123786
773686,255853,182007,775391,272240,144840
773686,255853,202007,778447,273235,161344
773686,255853,222007,781042,274838,180346
773686,255853,242007,781458,273840,202550
773686,255853,262007,785923,274094,224114
773686,275853,142007,775323,291967,106315
773686,275853,162007,776178,291959,124938
773686,275853,182007,776955,292867,143412
773686,275853,202007,777588,292668,162316
